Lengua,Estado,Municipio,Localidad,HLI,Hombres,Mujeres,Latitud ,Longitud,Loc
zapoteco,Oaxaca,San Luis Amatlán,nopalera (guelaxochitl),,,,,,Nopalera (Guelaxóchitl)
zapoteco,Oaxaca,Pluma Hidalgo,nubes,,,,,,Nubes
zapoteco,Oaxaca,Pluma Hidalgo,nubes,,,,,,Nubes
zapoteco,Veracruz de Ignacio de la Llave,Santiago Sochiapan,nuevo boca del monte,,,,,,Nuevo Boca del Monte
zapoteco,Oaxaca,Santiago Yaveo,nuevo ocotlan,,,,,,Nuevo Ocotlán
zapoteco,Oaxaca,Santa María Petapa,nuevo progreso,,,,,,Nuevo Progreso
zapoteco,Oaxaca,Heróica Ciudad de Ejutla de Crespo,nuevo venustiano carranza,,,,,,Nuevo Venustiano Carranza
zapoteco,Oaxaca,Nuevo Zoquiápam,nuevo zoquiapam,,,,,,Nuevo Zoquiápam
zapoteco,Oaxaca,Nuevo Zoquiápam,nuevo zoquiapam,,,,,,Nuevo Zoquiápam
zapoteco,Oaxaca,Oaxaca de Juárez,oaxaca de juarez,,,,,,Oaxaca de Juárez
zapoteco,Oaxaca,Nejapa de Madero,ocotal,,,,,,Ocotal
zapoteco,Oaxaca,San Pedro Quiatoni,ocotal,,,,,,Ocotal
zapoteco,Oaxaca,Santiago Lachiguiri,ocotal buena vista,,,,,,Ocotal Buena Vista
zapoteco,Oaxaca,Santa María Guienagati,ocote solo,,,,,,Ocote Solo
zapoteco,Oaxaca,Ocotlán de Morelos,ocotlan de morelos,,,,,,Ocotlán de Morelos
zapoteco,Oaxaca,San Jerónimo Tlacochahuaya,ojo de agua,,,,,,Ojo de Agua
zapoteco,Oaxaca,San Miguel del Puerto,ojo de agua,,,,,,Ojo de Agua
zapoteco,Oaxaca,San Pedro Pochutla,ojo de agua,,,,,,Ojo de Agua
zapoteco,Oaxaca,San Pedro Pochutla,ojo de agua,,,,,,Ojo de Agua
zapoteco,Oaxaca,Santa Catarina Lachatao,ojo de agua,,,,,,Ojo de Agua
zapoteco,Oaxaca,Santiago Xanica,ojo de venado,,,,,,Ojo de Venado
zapoteco,Oaxaca,San Mateo Piñas,ojo venado,,,,,,Ojo Venado
zapoteco,Oaxaca,San Miguel del Río,orilla del pueblo,,,,,,Orilla del Pueblo
zapoteco,Oaxaca,Villa Talea de Castro,otatitlan de morelos,,,,,,Otatitlán de Morelos
zapoteco,Oaxaca,San Pedro Pochutla,palestina,,,,,,Palestina
zapoteco,Oaxaca,San Pedro Pochutla,palestina,,,,,,Palestina
zapoteco,Oaxaca,Santa María Tonameca,palma larga,,,,,,Palma Larga
zapoteco,Oaxaca,Santa María Tonameca,palma larga,,,,,,Palma Larga
zapoteco,Oaxaca,Santa María Colotepec,palma sola,,,,,,Palma Sola
zapoteco,Oaxaca,Santa María Colotepec,palma sola,,,,,,Palma Sola
zapoteco,Oaxaca,San Pedro Pochutla,palmarillo (palmarillo san martin),,,,,,Palmarillo (Palmarillo San Martín)
zapoteco,Oaxaca,San Pedro Pochutla,palmarillo (palmarillo san martin),,,,,,Palmarillo (Palmarillo San Martín)
zapoteco,Oaxaca,Santo Domingo Ingenio,palo blanco,,,,,,Palo Blanco
zapoteco,Oaxaca,Miahuatlán de Porfirio Díaz,palo grande,,,,,,Palo Grande
zapoteco,Oaxaca,San Pedro Pochutla,palotada (san juan palotada),,,,,,Palotada (San Juan Palotada)
zapoteco,Oaxaca,San Pedro Pochutla,palotada (san juan palotada),,,,,,Palotada (San Juan Palotada)
zapoteco,Oaxaca,Heroica Ciudad de Juchitán de Zaragoza,parada san vicente,,,,,,Parada San Vicente
zapoteco,Oaxaca,San Pedro El Alto,parada tierra blanca,,,,,,Parada Tierra Blanca
zapoteco,Oaxaca,Nejapa de Madero,paraiso del naranjo,,,,,,Paraíso del Naranjo
zapoteco,Oaxaca,Santa María Coyotepec,paraje cruz de san juan,,,,,,Paraje Cruz de San Juan
zapoteco,Oaxaca,Santa María del Tule,paraje el corralito,,,,,,Paraje el Corralito
zapoteco,Oaxaca,Ocotlán de Morelos,paraje lachilagua,,,,,,Paraje Lachilagua
zapoteco,Oaxaca,Santa María Atzompa,paraje rio chiquito,,,,,,Paraje Río Chiquito
zapoteco,Oaxaca,Santa María Atzompa,paraje rio chiquito,,,,,,Paraje Río Chiquito
zapoteco,Oaxaca,San Bartolomé Quialana,paraje rugeolach,,,,,,Paraje Rugeolach
zapoteco,Oaxaca,San Bartolomé Loxicha,paso ancho,,,,,,Paso Ancho
zapoteco,Oaxaca,San Bartolomé Loxicha,paso ancho,,,,,,Paso Ancho
zapoteco,Oaxaca,Santa María Huatulco,paso ancho,,,,,,Paso Ancho
zapoteco,Oaxaca,Santa María Huatulco,paso ancho,,,,,,Paso Ancho
zapoteco,Oaxaca,San Juan Lalana,paso de hidalgo,,,,,,Paso de Hidalgo
zapoteco,Oaxaca,San Juan Lalana,paso del aguila,,,,,,Paso del Águila
zapoteco,Oaxaca,Santa María Tonameca,paso lagarto,,,,,,Paso Lagarto
zapoteco,Oaxaca,Santa María Tonameca,paso lagarto,,,,,,Paso Lagarto
zapoteco,Oaxaca,Santa María Tonameca,paso las garzas,,,,,,Paso las Garzas
zapoteco,Oaxaca,Santa María Tonameca,paso las garzas,,,,,,Paso las Garzas
zapoteco,Oaxaca,San Agustín Loxicha,paso limon,,,,,,Paso Limón
zapoteco,Oaxaca,San Agustín Loxicha,paso limon,,,,,,Paso Limón
zapoteco,Oaxaca,San Pedro Pochutla,paso los indios,,,,,,Paso los Indios
zapoteco,Oaxaca,San Pedro Pochutla,paso los indios,,,,,,Paso los Indios
zapoteco,Oaxaca,San Francisco Ixhuatán,paso mico,,,,,,Paso Mico
zapoteco,Oaxaca,Santa María Tonameca,paso ocote,,,,,,Paso Ocote
zapoteco,Oaxaca,San Juan Guichicovi,paso real de sarabia,,,,,,Paso Real de Sarabia
zapoteco,Oaxaca,Santo Domingo de Morelos,paso san antonio,,,,,,Paso San Antonio
zapoteco,Oaxaca,Santo Domingo Tehuantepec,paso tino (rancho hermanos diaz),,,,,,Paso Tino (Rancho Hermanos Díaz)
zapoteco,Oaxaca,San Pedro Pochutla,paso xonene,,,,,,Paso Xonene
zapoteco,Oaxaca,San Pedro Pochutla,paso xonene,,,,,,Paso Xonene
zapoteco,Oaxaca,Santa María Tonameca,paso zanate,,,,,,Paso Zanate
zapoteco,Oaxaca,Santa María Tonameca,paso zanate,,,,,,Paso Zanate
zapoteco,Oaxaca,Santo Domingo Tehuantepec,pearson,,,,,,Pearson
zapoteco,Oaxaca,San Blas Atempa,pedro aquino lopez,,,,,,Pedro Aquino López
zapoteco,Oaxaca,Santa Catarina Minas,pedro arellanes romero,,,,,,Pedro Arellanes Romero
zapoteco,Oaxaca,Santiago Textitlán,peña azul,,,,,,Peña Azul
zapoteco,Oaxaca,Santa María Guienagati,peña blanca,,,,,,Peña Blanca
zapoteco,Oaxaca,Santiago Lachiguiri,peña blanca,,,,,,Peña Blanca
zapoteco,Oaxaca,San Pedro Quiatoni,peña colorada,,,,,,Peña Colorada
zapoteco,Oaxaca,Candelaria Loxicha,pescuezo del venado,,,,,,Pescuezo del Venado
zapoteco,Oaxaca,Candelaria Loxicha,pescuezo del venado,,,,,,Pescuezo del Venado
zapoteco,Oaxaca,San Pedro Tapanatepec,pesqueria guadalupe,,,,,,Pesquería Guadalupe
zapoteco,Oaxaca,San Pedro Tapanatepec,pesqueria puerto paloma,,,,,,Pesquería Puerto Paloma
zapoteco,Oaxaca,San Pedro Tapanatepec,pesqueria rancho salinas,,,,,,Pesquería Rancho Salinas
zapoteco,Oaxaca,San Pedro Tapanatepec,pesqueria trejo,,,,,,Pesquería Trejo
zapoteco,Oaxaca,Santa María Guienagati,pie de cerro,,,,,,Pie de Cerro
zapoteco,Oaxaca,Santa María Tonameca,piedra ancha,,,,,,Piedra Ancha
zapoteco,Oaxaca,San Pedro Pochutla,piedra ancha (azulillo),,,,,,Piedra Ancha (Azulillo)
zapoteco,Oaxaca,San Pedro Pochutla,piedra ancha (azulillo),,,,,,Piedra Ancha (Azulillo)
zapoteco,Oaxaca,San Andrés Huayápam,piedra blanca,,,,,,Piedra Blanca
zapoteco,Oaxaca,San Juan Guichicovi,piedra blanca,,,,,,Piedra Blanca
zapoteco,Oaxaca,San Lorenzo Texmelucan,piedra blanca,,,,,,Piedra Blanca
zapoteco,Oaxaca,San Pablo Cuatro Venados,piedra blanca,,,,,,Piedra Blanca
zapoteco,Oaxaca,San Marcial Ozolotepec,piedra calabaza,,,,,,Piedra Calabaza
zapoteco,Oaxaca,Santiago Apóstol,piedra cuache,,,,,,Piedra Cuache
zapoteco,Oaxaca,Santa Catarina Lachatao,piedra de amole,,,,,,Piedra de Amole
zapoteco,Oaxaca,San Pedro Pochutla,piedra de iguana,,,,,,Piedra de Iguana
zapoteco,Oaxaca,San Pedro Pochutla,piedra de iguana,,,,,,Piedra de Iguana
zapoteco,Oaxaca,Santa María Ozolotepec,piedra de leon,,,,,,Piedra de León
zapoteco,Oaxaca,San Pedro Pochutla,piedra de lumbre,,,,,,Piedra de Lumbre
zapoteco,Oaxaca,San Pedro Pochutla,piedra de lumbre,,,,,,Piedra de Lumbre
zapoteco,Oaxaca,Santo Domingo de Morelos,piedra del descanso,,,,,,Piedra del Descanso
zapoteco,Oaxaca,San Dionisio Ocotepec,piedra del sol,,,,,,Piedra del Sol
zapoteco,Oaxaca,San Dionisio Ocotepec,piedra del sol,,,,,,Piedra del Sol
zapoteco,Oaxaca,Santo Domingo de Morelos,piedra del sol,,,,,,Piedra del Sol
zapoteco,Oaxaca,San Mateo Piñas,piedra hueca,,,,,,Piedra Hueca
zapoteco,Oaxaca,Teococuilco de Marcos Pérez,piedra hueca,,,,,,Piedra Hueca
zapoteco,Oaxaca,Heroica Ciudad de Juchitán de Zaragoza,piedra larga,,,,,,Piedra Larga
zapoteco,Oaxaca,San Marcial Ozolotepec,piedra mina,,,,,,Piedra Mina
zapoteco,Oaxaca,San Marcial Ozolotepec,piedra mina,,,,,,Piedra Mina
zapoteco,Oaxaca,San Sebastián Río Hondo,piedra negra,,,,,,Piedra Negra
zapoteco,Oaxaca,Santa María Tonameca,piedra sepultura miramar,,,,,,Piedra Sepultura Miramar
zapoteco,Oaxaca,San Pedro Quiatoni,piedra tehuana,,,,,,Piedra Tehuana
zapoteco,Oaxaca,San Agustín Loxicha,piedra virgen,,,,,,Piedra Virgen
zapoteco,Oaxaca,San Agustín Loxicha,piedra virgen,,,,,,Piedra Virgen
zapoteco,Oaxaca,San Vicente Lachixío,piedra yavichi,,,,,,Piedra Yavichi
zapoteco,Oaxaca,San Pedro Quiatoni,piedras negras,,,,,,Piedras Negras
zapoteco,Oaxaca,Santo Domingo Tehuantepec,pishishi,,,,,,Pishishi
zapoteco,Oaxaca,Candelaria Loxicha,playa azul,,,,,,Playa Azul
zapoteco,Oaxaca,Candelaria Loxicha,playa azul,,,,,,Playa Azul
zapoteco,Oaxaca,Salina Cruz,playa brasil (brasilito),,,,,,Playa Brasil (Brasilito)
zapoteco,Oaxaca,Heroica Ciudad de Juchitán de Zaragoza,playa san vicente,,,,,,Playa San Vicente
zapoteco,Oaxaca,San Pedro Pochutla,playa zipolite,,,,,,Playa Zipolite
zapoteco,Oaxaca,San Pedro Pochutla,playa zipolite,,,,,,Playa Zipolite
zapoteco,Oaxaca,Pluma Hidalgo,pluma hidalgo,,,,,,Pluma Hidalgo
zapoteco,Oaxaca,Pluma Hidalgo,pluma hidalgo,,,,,,Pluma Hidalgo
zapoteco,Oaxaca,San Pablo Etla,poblado morelos,,,,,,Poblado Morelos
zapoteco,Oaxaca,San Pablo Etla,poblado morelos,,,,,,Poblado Morelos
zapoteco,Oaxaca,San Pedro Pochutla,pocitos,,,,,,Pocitos
zapoteco,Oaxaca,San Pedro Pochutla,pocitos,,,,,,Pocitos
zapoteco,Oaxaca,Santa Cruz Xitla,porfirio diaz,,,,,,Porfirio Díaz
zapoteco,Oaxaca,Santa María Lachixío,porfirio diaz,,,,,,Porfirio Díaz
zapoteco,Oaxaca,San Pedro El Alto,portillo de amuzgos (rancho amuzgos),,,,,,Portillo de Amuzgos (Rancho Amuzgos)
zapoteco,Oaxaca,San Pedro Quiatoni,portillo de la cruz,,,,,,Portillo de la Cruz
zapoteco,Oaxaca,Candelaria Loxicha,portillo del rayo,,,,,,Portillo del Rayo
zapoteco,Oaxaca,Candelaria Loxicha,portillo del rayo,,,,,,Portillo del Rayo
zapoteco,Oaxaca,San Miguel Suchixtepec,portillo el cacalote,,,,,,Portillo el Cacalote
zapoteco,Oaxaca,San Pedro Quiatoni,portillo grande,,,,,,Portillo Grande
zapoteco,Oaxaca,San Pedro Quiatoni,portillo jinete,,,,,,Portillo Jinete
zapoteco,Oaxaca,San Andrés Paxtlán,portillo la cruz (loma de tierra blanca),,,,,,Portillo la Cruz (Loma de Tierra Blanca)
zapoteco,Oaxaca,San Agustín Loxicha,portillo las flores,,,,,,Portillo las Flores
zapoteco,Oaxaca,San Agustín Loxicha,portillo las flores,,,,,,Portillo las Flores
zapoteco,Oaxaca,San Agustín Loxicha,portillo luciernaga,,,,,,Portillo Luciérnaga
zapoteco,Oaxaca,San Agustín Loxicha,portillo luciernaga,,,,,,Portillo Luciérnaga
zapoteco,Oaxaca,San Agustín Loxicha,portillo luciernaga,,,,,,Portillo Luciérnaga
zapoteco,Oaxaca,San Agustín Loxicha,portillo luciernaga,,,,,,Portillo Luciérnaga
zapoteco,Oaxaca,San Jerónimo Taviche,portillo maguey,,,,,,Portillo Maguey
zapoteco,Oaxaca,Candelaria Loxicha,portillo monte cristo,,,,,,Portillo Monte Cristo
zapoteco,Oaxaca,Candelaria Loxicha,portillo monte cristo,,,,,,Portillo Monte Cristo
zapoteco,Oaxaca,San Pedro Quiatoni,portillo pochotle,,,,,,Portillo Pochotle
zapoteco,Oaxaca,San Miguel Suchixtepec,portillo santa ana,,,,,,Portillo Santa Ana
zapoteco,Oaxaca,San Pedro Quiatoni,portillo tierra blanca,,,,,,Portillo Tierra Blanca
zapoteco,Oaxaca,Candelaria Loxicha,portillo trinidad,,,,,,Portillo Trinidad
zapoteco,Oaxaca,Candelaria Loxicha,portillo trinidad,,,,,,Portillo Trinidad
zapoteco,Oaxaca,Villa Hidalgo Yalálag,pozo conejo,,,,,,Pozo Conejo
zapoteco,Oaxaca,San Jerónimo Taviche,pozo de la canela,,,,,,Pozo de la Canela
zapoteco,Oaxaca,Ocotlán de Morelos,praxedis de guerrero,,,,,,Praxedis de Guerrero
zapoteco,Oaxaca,Heroica Ciudad de Juchitán de Zaragoza,primera curva,,,,,,Primera Curva
zapoteco,Oaxaca,San Antonio de la Cal,primera seccion san antonio de la cal,,,,,,Primera Sección San Antonio de la Cal
zapoteco,Oaxaca,San Juan Atepec,prolongacion cuauhtemoc,,,,,,Prolongación Cuauhtémoc
zapoteco,Oaxaca,San Lorenzo Texmelucan,pueblo nuevo,,,,,,Pueblo Nuevo
zapoteco,Oaxaca,Oaxaca de Juárez,pueblo nuevo parte alta,,,,,,Pueblo Nuevo Parte Alta
zapoteco,Oaxaca,Candelaria Loxicha,pueblo viejo,,,,,,Pueblo Viejo
zapoteco,Oaxaca,Candelaria Loxicha,pueblo viejo,,,,,,Pueblo Viejo
zapoteco,Oaxaca,San Sebastián Río Hondo,pueblo viejo,,,,,,Pueblo Viejo
zapoteco,Oaxaca,Santa María Huatulco,pueblo viejo,,,,,,Pueblo Viejo
zapoteco,Oaxaca,Santa María Huatulco,pueblo viejo,,,,,,Pueblo Viejo
zapoteco,Oaxaca,Santa María Tonameca,pueblo viejo,,,,,,Pueblo Viejo
zapoteco,Oaxaca,Santa María Tonameca,pueblo viejo,,,,,,Pueblo Viejo
zapoteco,Oaxaca,Zimatlán de Álvarez,pueblo viejo,,,,,,Pueblo Viejo
zapoteco,Oaxaca,Santa María Huatulco,puente copalita,,,,,,Puente Copalita
zapoteco,Oaxaca,Santa María Huatulco,puente copalita,,,,,,Puente Copalita
zapoteco,Oaxaca,Santa María Huatulco,puente de coyula,,,,,,Puente de Coyula
zapoteco,Oaxaca,Santa María Huatulco,puente de coyula,,,,,,Puente de Coyula
zapoteco,Oaxaca,San Blas Atempa,puente madera,,,,,,Puente Madera
zapoteco,Oaxaca,Santa María Guienagati,puente nizavighana,,,,,,Puente Nizavighana
zapoteco,Oaxaca,San Blas Atempa,puente san blas,,,,,,Puente San Blas
zapoteco,Oaxaca,San Pedro Pochutla,puente toltepec,,,,,,Puente Toltepec
zapoteco,Oaxaca,San Pedro Pochutla,puente toltepec,,,,,,Puente Toltepec
zapoteco,Oaxaca,San Pedro Pochutla,puerto angel,,,,,,Puerto Ángel
zapoteco,Oaxaca,San Pedro Pochutla,puerto angel,,,,,,Puerto Ángel
zapoteco,Oaxaca,San Bartolo Yautepec,puerto san bartolo,,,,,,Puerto San Bartolo
zapoteco,Oaxaca,Santa María Colotepec,punta de zicatela,,,,,,Punta de Zicatela
zapoteco,Oaxaca,Santa María Colotepec,punta de zicatela,,,,,,Punta de Zicatela
zapoteco,Oaxaca,San Agustín Loxicha,quelove,,,,,,Quelové
zapoteco,Oaxaca,San Agustín Loxicha,quelove,,,,,,Quelové
zapoteco,Oaxaca,Santo Domingo Tehuantepec,quince de septiembre,,,,,,Quince de Septiembre
zapoteco,Oaxaca,El Espinal,quinta san javier,,,,,,Quinta San Javier
zapoteco,Oaxaca,Unión Hidalgo,quinta seccion,,,,,,Quinta Sección
zapoteco,Oaxaca,San Miguel Coatlán,rancheria de los perez (nueva esperanza),,,,,,Ranchería de los Pérez (Nueva Esperanza)
zapoteco,Oaxaca,Heroica Ciudad de Juchitán de Zaragoza,rancho adelma,,,,,,Rancho Adelma
zapoteco,Oaxaca,Heroica Ciudad de Juchitán de Zaragoza,rancho adolfo orozco,,,,,,Rancho Adolfo Orozco
zapoteco,Oaxaca,Heroica Ciudad de Juchitán de Zaragoza,rancho alegre,,,,,,Rancho Alegre
zapoteco,Oaxaca,San Mateo Cajonos,rancho alegre,,,,,,Rancho Alegre
zapoteco,Oaxaca,Santiago Lachiguiri,rancho alegre,,,,,,Rancho Alegre
zapoteco,Oaxaca,El Espinal,rancho armando martinez ulloa,,,,,,Rancho Armando Martínez Ulloa
zapoteco,Oaxaca,El Espinal,rancho betzabe y tolentina,,,,,,Rancho Betzabé y Tolentina
zapoteco,Oaxaca,Santiago Matatlán,rancho blanco,,,,,,Rancho Blanco
zapoteco,Oaxaca,Santiago Matatlán,rancho blanco,,,,,,Rancho Blanco
zapoteco,Oaxaca,San Andrés Zautla,rancho buenavista,,,,,,Rancho Buenavista
zapoteco,Oaxaca,San Andrés Zautla,rancho buenavista,,,,,,Rancho Buenavista
zapoteco,Oaxaca,Asunción Ixtaltepec,rancho bulmarin,,,,,,Rancho Bulmarín
zapoteco,Oaxaca,San Mateo Piñas,rancho cañada de minas,,,,,,Rancho Cañada de Minas
zapoteco,Oaxaca,San Andrés Zautla,rancho cañada del trapo,,,,,,Rancho Cañada del Trapo
zapoteco,Oaxaca,San Andrés Zautla,rancho cañada del trapo,,,,,,Rancho Cañada del Trapo
zapoteco,Oaxaca,San Miguel Suchixtepec,rancho cañas,,,,,,Rancho Cañas
zapoteco,Oaxaca,Santiago Matatlán,rancho colorado,,,,,,Rancho Colorado
zapoteco,Oaxaca,Santiago Matatlán,rancho colorado,,,,,,Rancho Colorado
zapoteco,Oaxaca,Asunción Ixtaltepec,rancho cuatro r,,,,,,Rancho Cuatro R
zapoteco,Oaxaca,Santo Domingo Tonaltepec,rancho de flor (yucuita),,,,,,Rancho de Flor (Yucuita)
zapoteco,Oaxaca,San José del Progreso,rancho de los vasquez,,,,,,Rancho de los Vásquez
zapoteco,Oaxaca,Heroica Ciudad de Juchitán de Zaragoza,rancho de los vasquez (colonia palomar),,,,,,Rancho de los Vásquez (Colonia Palomar)
zapoteco,Oaxaca,Santa María Colotepec,rancho dorado,,,,,,Rancho Dorado
zapoteco,Oaxaca,Santa María Colotepec,rancho dorado,,,,,,Rancho Dorado
zapoteco,Oaxaca,Heroica Ciudad de Juchitán de Zaragoza,rancho el angel,,,,,,Rancho el Ángel
zapoteco,Oaxaca,San Dionisio Ocotepec,rancho el cascajal,,,,,,Rancho el Cascajal
zapoteco,Oaxaca,San Dionisio Ocotepec,rancho el cascajal,,,,,,Rancho el Cascajal
zapoteco,Oaxaca,San Dionisio Ocotepec,rancho el cascajal,,,,,,Rancho el Cascajal
zapoteco,Oaxaca,San Felipe Tejalápam,rancho el conejo,,,,,,Rancho el Conejo
zapoteco,Oaxaca,San Blas Atempa,rancho el llano,,,,,,Rancho el Llano
zapoteco,Oaxaca,Ocotlán de Morelos,rancho el moreno,,,,,,Rancho el Moreno
zapoteco,Oaxaca,Santo Domingo Tehuantepec,rancho el platanar,,,,,,Rancho el Platanar
zapoteco,Oaxaca,Santa María Xadani,rancho elias antonio jimenez,,,,,,Rancho Elías Antonio Jiménez
zapoteco,Oaxaca,Asunción Ixtaltepec,rancho elis cartas toledo,,,,,,Rancho Elis Cartas Toledo
zapoteco,Oaxaca,Candelaria Loxicha,rancho escondido,,,,,,Rancho Escondido
zapoteco,Oaxaca,Candelaria Loxicha,rancho escondido,,,,,,Rancho Escondido
zapoteco,Oaxaca,Heroica Ciudad de Juchitán de Zaragoza,rancho esmeralda,,,,,,Rancho Esmeralda
zapoteco,Oaxaca,Santiago Matatlán,rancho fandango,,,,,,Rancho Fandango
zapoteco,Oaxaca,Santiago Matatlán,rancho fandango,,,,,,Rancho Fandango
zapoteco,Oaxaca,Ciudad Ixtepec,rancho felix enriquez sangerman,,,,,,Rancho Félix Enríquez Sangermán
zapoteco,Oaxaca,El Espinal,rancho francisco luis matus,,,,,,Rancho Francisco Luis Matus
zapoteco,Oaxaca,San Miguel Mixtepec,rancho frutal,,,,,,Rancho Frutal
zapoteco,Oaxaca,Heroica Ciudad de Juchitán de Zaragoza,rancho gilberto molina de la cruz,,,,,,Rancho Gilberto Molina de la Cruz
zapoteco,Oaxaca,Asunción Ixtaltepec,rancho guadalupe,,,,,,Rancho Guadalupe
zapoteco,Oaxaca,Heroica Ciudad de Juchitán de Zaragoza,rancho guadalupe,,,,,,Rancho Guadalupe
zapoteco,Oaxaca,Unión Hidalgo,rancho gubiña,,,,,,Rancho Gubiña
zapoteco,Oaxaca,Heroica Ciudad de Juchitán de Zaragoza,rancho guendanabani,,,,,,Rancho Guendanabani
zapoteco,Oaxaca,Heroica Ciudad de Juchitán de Zaragoza,rancho huarache,,,,,,Rancho Huarache
zapoteco,Oaxaca,San Bartolo Yautepec,rancho joaquin lopez mariano,,,,,,Rancho Joaquín López Mariano
zapoteco,Oaxaca,El Espinal,rancho juan bante lopez,,,,,,Rancho Juan Bante López
zapoteco,Oaxaca,Candelaria Loxicha,rancho juquila,,,,,,Rancho Juquila
zapoteco,Oaxaca,Candelaria Loxicha,rancho juquila,,,,,,Rancho Juquila
zapoteco,Oaxaca,Santa María Xadani,rancho juquilita,,,,,,Rancho Juquilita
zapoteco,Oaxaca,San Agustín Loxicha,rancho la charca,,,,,,Rancho la Charca
zapoteco,Oaxaca,San Agustín Loxicha,rancho la charca,,,,,,Rancho la Charca
zapoteco,Oaxaca,Heroica Ciudad de Juchitán de Zaragoza,rancho la soledad,,,,,,Rancho la Soledad
zapoteco,Oaxaca,San José Lachiguiri,rancho lachivigoza,,,,,,Rancho Lachivigoza
zapoteco,Oaxaca,Asunción Ixtaltepec,rancho las guanabanas,,,,,,Rancho las Guanábanas
zapoteco,Oaxaca,Reforma de Pineda,rancho las vacas,,,,,,Rancho las Vacas
zapoteco,Oaxaca,El Espinal,rancho los mangos,,,,,,Rancho los Mangos
zapoteco,Oaxaca,El Espinal,rancho lourdes,,,,,,Rancho Lourdes
zapoteco,Oaxaca,El Espinal,rancho mariano,,,,,,Rancho Mariano
zapoteco,Oaxaca,Heroica Ciudad de Juchitán de Zaragoza,rancho martin vicente,,,,,,Rancho Martín Vicente
zapoteco,Oaxaca,San Miguel Tilquiápam,rancho maya,,,,,,Rancho Maya
zapoteco,Oaxaca,San José Lachiguiri,rancho mijangos,,,,,,Rancho Mijangos
zapoteco,Oaxaca,Ciudad Ixtepec,rancho mormon,,,,,,Rancho Mormón
zapoteco,Oaxaca,Heroica Ciudad de Juchitán de Zaragoza,rancho nemesio valdivieso lopez,,,,,,Rancho Nemesio Valdivieso López
zapoteco,Oaxaca,Candelaria Loxicha,rancho nuevo,,,,,,Rancho Nuevo
zapoteco,Oaxaca,Candelaria Loxicha,rancho nuevo,,,,,,Rancho Nuevo
zapoteco,Oaxaca,San José Lachiguiri,rancho nuevo,,,,,,Rancho Nuevo
zapoteco,Oaxaca,Santa María Guienagati,rancho nuevo,,,,,,Rancho Nuevo
zapoteco,Oaxaca,Magdalena Tlacotepec,rancho palemon gallegos lopez,,,,,,Rancho Palemón Gallegos López
zapoteco,Oaxaca,Ixtlán de Juárez,rancho quemado,,,,,,Rancho Quemado
zapoteco,Oaxaca,Miahuatlán de Porfirio Díaz,rancho robles (la majada),,,,,,Rancho Robles (La Majada)
zapoteco,Oaxaca,Santiago Matatlán,rancho san felipe,,,,,,Rancho San Felipe
zapoteco,Oaxaca,Santiago Matatlán,rancho san felipe,,,,,,Rancho San Felipe
zapoteco,Oaxaca,Santa María Xadani,rancho san juan,,,,,,Rancho San Juan
zapoteco,Oaxaca,Heroica Ciudad de Juchitán de Zaragoza,rancho san luis,,,,,,Rancho San Luis
zapoteco,Oaxaca,Magdalena Tlacotepec,rancho tomas salvador,,,,,,Rancho Tomás Salvador
zapoteco,Oaxaca,Heroica Ciudad de Juchitán de Zaragoza,rancho vera,,,,,,Rancho Vera
zapoteco,Oaxaca,Asunción Ixtaltepec,rancho victor dehesa,,,,,,Rancho Víctor Dehesa
zapoteco,Oaxaca,San Juan Chicomezúchil,rancho viejo,,,,,,Rancho Viejo
zapoteco,Oaxaca,San Juan Lalana,rancho viejo,,,,,,Rancho Viejo
zapoteco,Oaxaca,Santiago Xanica,rancho viejo,,,,,,Rancho Viejo
zapoteco,Oaxaca,Tlalixtac de Cabrera,rancho viejo (kilometro cuatro),,,,,,Rancho Viejo (Kilómetro Cuatro)
zapoteco,Oaxaca,San Miguel Mixtepec,ranchos cercanos,,,,,,Ranchos Cercanos
zapoteco,Oaxaca,San Juan Ozolotepec,rayo de luna (el rincon),,,,,,Rayo de Luna (El Rincón)
zapoteco,Oaxaca,Santiago Textitlán,recibimiento de cuauhtemoc,,,,,,Recibimiento de Cuauhtémoc
zapoteco,Oaxaca,Miahuatlán de Porfirio Díaz,reforma (rancheria las lunas),,,,,,Reforma (Ranchería las Lunas)
zapoteco,Oaxaca,San Francisco Ixhuatán,reforma agraria integral,,,,,,Reforma Agraria Integral
zapoteco,Oaxaca,Reforma de Pineda,reforma de pineda,,,,,,Reforma de Pineda
zapoteco,Oaxaca,San Pedro Tapanatepec,revolucion veinte de noviembre,,,,,,Revolución Veinte de Noviembre
zapoteco,Oaxaca,San Pedro Pochutla,reyes,,,,,,Reyes
zapoteco,Oaxaca,San Pedro Pochutla,reyes,,,,,,Reyes
zapoteco,Oaxaca,San Bartolo Coyotepec,reyes mantecon,,,,,,Reyes Mantecón
zapoteco,Oaxaca,Santa María Tonameca,rincon alegre,,,,,,Rincón Alegre
zapoteco,Oaxaca,Santa María Tonameca,rincon alegre,,,,,,Rincón Alegre
zapoteco,Oaxaca,Santa María Tonameca,rincon bonito,,,,,,Rincón Bonito
zapoteco,Oaxaca,Santa María Tonameca,rincon bonito,,,,,,Rincón Bonito
zapoteco,Oaxaca,Santa María Zaniza,rincon de leon,,,,,,Rincón de León
